ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
HuarazHuailas-42_durative-1,,HuarazHuailas,42_durative,ykaa,ykaa,j k aː,,parker1976,,,^ y k aa $,HuarazHuailas
HuarazHuailas-43_emphatic-1,,HuarazHuailas,43_emphatic,rI,rI,ɾ i,I funciona igual que U. ,parker1976,,,^ r I $,HuarazHuailas
HuarazHuailas-51_factive-1,,HuarazHuailas,51_factive,t,t,t,'acción completa’,parker1976,,,^ t $,HuarazHuailas
HuarazHuailas-51_factive-2,,HuarazHuailas,51_factive,tsaa,tsaa,ts aː,,parker1976,,,^ ts aa $,HuarazHuailas
HuarazHuailas-52_frequentive-1,,HuarazHuailas,52_frequentive,yan,yan,j a n,"'uno a uno’, ‘de tres en tres’",parker1976,,,^ y a n $,HuarazHuailas
HuarazHuailas-53_genitive-1,,HuarazHuailas,53_genitive,pa,pa,p a,,parker1976,,,^ p a $,HuarazHuailas
HuarazHuailas-186_hesitatingaction-1,,HuarazHuailas,186_hesitatingaction,ykachaa,ykachaa,j k a tʃ aː,,parker1976,,,^ y k a ch aa $,HuarazHuailas
HuarazHuailas-56_inchoative-1,,HuarazHuailas,56_inchoative,yaa,yaa,j aː,,parker1976,,,^ y aa $,HuarazHuailas
HuarazHuailas-57_inclusive-1,,HuarazHuailas,57_inclusive,"ntin, nintin",ntin,n t i n,-ni eufónico,parker1976,,,^ n t i n $,HuarazHuailas
HuarazHuailas-57_inclusive-2,,HuarazHuailas,57_inclusive,"ntin, nintin",nintin,n i n t i n,-ni eufónico,parker1976,,,^ n i n t i n $,HuarazHuailas
HuarazHuailas-58_infinitive-1,,HuarazHuailas,58_infinitive,y,y,j,,parker1976,,,^ y $,HuarazHuailas
HuarazHuailas-60_instrumentalcomitative-1,,HuarazHuailas,60_instrumentalcomitative,wan,wan,w a n,,parker1976,,,^ w a n $,HuarazHuailas
HuarazHuailas-61_intensifier-1,,HuarazHuailas,61_intensifier,rpaarI,rpaarI,ɾ p aː ɾ i,,parker1976,,,^ r p aa r I $,HuarazHuailas
HuarazHuailas-62_irreversiblechange-1,,HuarazHuailas,62_irreversiblechange,taa,taa,t aː,,parker1976,,,^ t aa $,HuarazHuailas
HuarazHuailas-65_locative-1,,HuarazHuailas,65_locative,chaw,chaw,tʃ a w,,parker1976,,,^ ch a w $,HuarazHuailas
HuarazHuailas-66_middlevoice-1,,HuarazHuailas,66_middlevoice,ku,ku,k u,reflexivizador; U,parker1976,,,^ k u $,HuarazHuailas
HuarazHuailas-67_multiplepossessive-1,,HuarazHuailas,67_multiplepossessive,sapa,sapa,s a p a,,parker1976,,,^ s a p a $,HuarazHuailas
HuarazHuailas-188_nominalizer-1,,HuarazHuailas,188_nominalizer,nqa,nqa,n q a,,parker1976,,,^ n q a $,HuarazHuailas
HuarazHuailas-70_nominalizerna-1,,HuarazHuailas,70_nominalizerna,na,na,n a,participio potencial,parker1976,,,^ n a $,HuarazHuailas
HuarazHuailas-73_passiveaccidental-1,,HuarazHuailas,73_passiveaccidental,kaa,kaa,k aː,Reflexivizador,parker1976,,,^ k aa $,HuarazHuailas
HuarazHuailas-74_pasttense-1,,HuarazHuailas,74_pasttense,rqa,rqa,ɾ q a,,parker1976,,,^ r q a $,HuarazHuailas
HuarazHuailas-74_pasttense-2,,HuarazHuailas,74_pasttense,rqu,rqu,ɾ q u,,parker1976,,,^ r q u $,HuarazHuailas
HuarazHuailas-75_perfect-1,,HuarazHuailas,75_perfect,"sh, shqa",sh,ʃ,,parker1976,,,^ sh $,HuarazHuailas
HuarazHuailas-75_perfect-2,,HuarazHuailas,75_perfect,"sh, shqa",shqa,ʃ q a,,parker1976,,,^ sh q a $,HuarazHuailas
HuarazHuailas-76_perfectivizer-1,,HuarazHuailas,76_perfectivizer,shqa,shqa,ʃ q a,,parker1976,,,^ sh q a $,HuarazHuailas
HuarazHuailas-77_plural-1,,HuarazHuailas,77_plural,kuna,kuna,k u n a,,parker1976,,,^ k u n a $,HuarazHuailas
HuarazHuailas-78_possessive-1,,HuarazHuailas,78_possessive,yoq,yoq,j o q,,parker1976,,,^ y o q $,HuarazHuailas
HuarazHuailas-189_privative-1,,HuarazHuailas,189_privative,nnaq,nnaq,n n a q,,parker1976,,,^ n n a q $,HuarazHuailas
HuarazHuailas-82_reason-1,,HuarazHuailas,82_reason,"raykur, tsi",raykur,ɾ a j k u ɾ,,parker1976,,,^ r a y k u r $,HuarazHuailas
HuarazHuailas-82_reason-2,,HuarazHuailas,82_reason,"raykur, tsi",tsi,ts i,,parker1976,,,^ ts i $,HuarazHuailas
HuarazHuailas-201_resistedaction-1,,HuarazHuailas,201_resistedaction,skI,skI,s k i,,parker1976,,,^ s k I $,HuarazHuailas
HuarazHuailas-86_restrictive-1,,HuarazHuailas,86_restrictive,lla,lla,ʎ a,limitativo,parker1976,,,^ ll a $,HuarazHuailas
HuarazHuailas-90_subordinatoridsub-1,,HuarazHuailas,90_subordinatoridsub,r,r,ɾ,,parker1976,,,^ r $,HuarazHuailas
HuarazHuailas-91_suboridnatordiffsub-1,,HuarazHuailas,91_suboridnatordiffsub,pti,pti,p t i,CORREFERENCIALIDAD,parker1976,,,^ p t i $,HuarazHuailas
HuarazHuailas-110_verbalbenefactive-1,,HuarazHuailas,110_verbalbenefactive,pu,pu,p u,'for someone’ en Ayacucho-,parker1976,,,^ p u $,HuarazHuailas
HuarazHuailas-111_vocative-1,,HuarazHuailas,111_vocative,y,y,j,,parker1976,,,^ y $,HuarazHuailas
Inga-2_1subject2object-1,,Inga,2_1subject2object,yqui,yqui,j k i,singular,tandioy1978,,,^ y qu i $,Inga
Inga-4_1plverbal-1,,Inga,4_1plverbal,nchi,nchi,n tʃ i,,tandioy1978,,,^ n ch i $,Inga
Inga-6_1plverbalfuture-1,,Inga,6_1plverbalfuture,sunchi,sunchi,s u n tʃ i,,tandioy1978,,,^ s u n ch i $,Inga
Inga-113_1ssubject2plobject-1,,Inga,113_1ssubject2plobject,yquichita,yquichita,j k i tʃ i t a,,tandioy1978,,,^ y qu i ch i t a $,Inga
Inga-8_1ssubject2sobjectfuture-1,,Inga,8_1ssubject2sobjectfuture,scaqui,scaqui,s k a k i,,tandioy1978,,,^ s c a qu i $,Inga
Inga-9_1sverbal-1,,Inga,9_1sverbal,ka-ni,ka-ni,k a + n i,,tandioy1978,,,^ k a - n i $,Inga
Inga-10_1sverbalfuture-1,,Inga,10_1sverbalfuture,sa,sa,s a,,tandioy1978,,,^ s a $,Inga
Inga-120_2plverbalfuture-1,,Inga,120_2plverbalfuture,ncanguichi,ncanguichi,n k a n g i tʃ i,,tandioy1978,,,^ n c a n gu i ch i $,Inga
Inga-15_2sverbal-1,,Inga,15_2sverbal,ngui,ngui,n g i,,tandioy1978,,,^ n gu i $,Inga
Inga-121_2sverbalfuture-1,,Inga,121_2sverbalfuture,ncangui,ncangui,n k a n g i,,tandioy1978,,,^ n c a n gu i $,Inga
Inga-107_3plverbal-1,,Inga,107_3plverbal,ncuna,ncuna,n k u n a,,tandioy1978,,,^ n c u n a $,Inga
Inga-122_3plverbalfuture-1,,Inga,122_3plverbalfuture,ngacuna,ngacuna,n g a k u n a,,tandioy1978,,,^ n g a c u n a $,Inga
Inga-16_3sfuture-1,,Inga,16_3sfuture,nga,nga,n g a,,tandioy1978,,,^ n g a $,Inga
Inga-21_3sverbal-1,,Inga,21_3sverbal,n,n,n,no se marca siempre,tandioy1978,,,^ n $,Inga
Inga-22_ablative-1,,Inga,22_ablative,manda,manda,m a n d a,,tandioy1978,,,^ m a n d a $,Inga
Inga-24_accusative-1,,Inga,24_accusative,ta,ta,t a,,tandioy1978,,,^ t a $,Inga
Inga-25_additive-1,,Inga,25_additive,pas,pas,p a s,,tandioy1978,,,^ p a s $,Inga
Inga-26_agentive-1,,Inga,26_agentive,g,g,g,,tandioy1978,,,^ g $,Inga
Inga-27_benefactive-1,,Inga,27_benefactive,pua,pua,p u a,beneficio del hablante,tandioy1978,,,^ p u a $,Inga
Inga-123_categoricquestion-1,,Inga,123_categoricquestion,ta,ta,t a,,tandioy1978,,,^ t a $,Inga
Inga-30_cislocative-1,,Inga,30_cislocative,mu,mu,m u,,tandioy1978,,,^ m u $,Inga
Inga-32_conditional-1,,Inga,32_conditional,ntra,ntra,n t r a,,tandioy1978,,,^ n t r a $,Inga
Inga-33_continuative-1,,Inga,33_continuative,raya,raya,r a j a,"sin interrupción, uniforme",tandioy1978,,,^ r a y a $,Inga
Inga-124_contrastive-1,,Inga,124_contrastive,"c, ca",c,k,llevé a Pacho. A María no,tandioy1978,,,^ c $,Inga
Inga-124_contrastive-2,,Inga,124_contrastive,"c, ca",ca,k a,llevé a Pacho. A María no,tandioy1978,,,^ c a $,Inga
Inga-34_dativeilative-1,,Inga,34_dativeilative,"ma, pagma",ma,m a,,tandioy1978,,,^ m a $,Inga
Inga-34_dativeilative-2,,Inga,34_dativeilative,"ma, pagma",pagma,p a g m a,,tandioy1978,,,^ p a g m a $,Inga
Inga-35_desirative-1,,Inga,35_desirative,naya,naya,n a j a,,tandioy1978,,,^ n a y a $,Inga
Inga-125_despective-1,,Inga,125_despective,"ag, ash, ans",ag,a g,personas despreciadas,tandioy1978,,,^ a g $,Inga
Inga-125_despective-2,,Inga,125_despective,"ag, ash, ans",ash,a ʃ,personas despreciadas,tandioy1978,,,^ a sh $,Inga
Inga-125_despective-3,,Inga,125_despective,"ag, ash, ans",ans,a n s,personas despreciadas,tandioy1978,,,^ a n s $,Inga
Inga-37_diminutive-1,,Inga,37_diminutive,tum,tum,t u m,,tandioy1978,,,^ t u m $,Inga
Inga-42_durative-1,,Inga,42_durative,"cu, nacu",cu,k u,nacu para plural,tandioy1978,,,^ c u $,Inga
Inga-42_durative-2,,Inga,42_durative,"cu, nacu",nacu,n a k u,nacu para plural,tandioy1978,,,^ n a c u $,Inga
Inga-43_emphatic-1,,Inga,43_emphatic,"llata, tata",llata,ʎ a t a,"esa misma noche, ese mismo rio",tandioy1978,,,^ ll a t a $,Inga
Inga-43_emphatic-2,,Inga,43_emphatic,"llata, tata",tata,t a t a,"esa misma noche, ese mismo rio",tandioy1978,,,^ t a t a $,Inga
Inga-44_evidentialconjectural-1,,Inga,44_evidentialconjectural,char,char,tʃ a r,,tandioy1978,,,^ ch a r $,Inga
Inga-45_evidentialdirect-1,,Inga,45_evidentialdirect,mi,mi,m i,,tandioy1978,,,^ m i $,Inga
Inga-48_evidentialreportative-1,,Inga,48_evidentialreportative,si,si,s i,,tandioy1978,,,^ s i $,Inga
Inga-126_frustrative-1,,Inga,126_frustrative,ma,ma,m a,hubera llevado; aspecto verbal,tandioy1978,,,^ m a $,Inga
Inga-53_genitive-1,,Inga,53_genitive,pa,pa,p a,,tandioy1978,,,^ p a $,Inga
Inga-54_imperative-1,,Inga,54_imperative,"y, ychi",y,j,sg/plural,tandioy1978,,,^ y $,Inga
Inga-54_imperative-2,,Inga,54_imperative,"y, ychi",ychi,j tʃ i,sg/plural,tandioy1978,,,^ y ch i $,Inga
Inga-127_imperative1p-1,,Inga,127_imperative1p,"sunchu, nacusunchi",sunchu,s u n tʃ u,sg/pl,tandioy1978,,,^ s u n ch u $,Inga
Inga-127_imperative1p-2,,Inga,127_imperative1p,"sunchu, nacusunchi",nacusunchi,n a k u s u n tʃ i,sg/pl,tandioy1978,,,^ n a c u s u n ch i $,Inga
Inga-55_inceptive-1,,Inga,55_inceptive,ri,ri,r i,,tandioy1978,,,^ r i $,Inga
Inga-56_inchoative-1,,Inga,56_inchoative,ya,ya,j a,,tandioy1978,,,^ y a $,Inga
Inga-58_infinitive-1,,Inga,58_infinitive,y,y,j,,tandioy1978,,,^ y $,Inga
Inga-59_injunctive-1,,Inga,59_injunctive,chu,chu,tʃ u,,tandioy1978,,,^ ch u $,Inga
Inga-60_instrumentalcomitative-1,,Inga,60_instrumentalcomitative,hua,hua,w a,,tandioy1978,,,^ hu a $,Inga
Inga-128_limitativeafective-1,,Inga,128_limitativeafective,"cama, pagcama",cama,k a m a,pag: personas,tandioy1978,,,^ c a m a $,Inga
Inga-128_limitativeafective-2,,Inga,128_limitativeafective,"cama, pagcama",pagcama,p a g k a m a,pag: personas,tandioy1978,,,^ p a g c a m a $,Inga
Inga-65_locative-1,,Inga,65_locative,"pi, pagpi",pi,p i,pag: personas,tandioy1978,,,^ p i $,Inga
Inga-65_locative-2,,Inga,65_locative,"pi, pagpi",pagpi,p a x p i,pag: personas,tandioy1978,,,^ p a gp i $,Inga
Inga-69_negation-1,,Inga,69_negation,chu,chu,tʃ u,,tandioy1978,,,^ ch u $,Inga
Inga-70_nominalizerna-1,,Inga,70_nominalizerna,nga,nga,n g a,nqa?,tandioy1978,,,^ n g a $,Inga
Inga-74_pasttense-1,,Inga,74_pasttense,rqa,rqa,r q a,,tandioy1978,,,^ r q a $,Inga
Inga-75_perfect-1,,Inga,75_perfect,sca,sca,s k a,,tandioy1978,,,^ s c a $,Inga
Inga-76_perfectivizer-1,,Inga,76_perfectivizer,sca,sca,s k a,,tandioy1978,,,^ s c a $,Inga
Inga-77_plural-1,,Inga,77_plural,cuna,cuna,k u n a,,tandioy1978,,,^ c u n a $,Inga
Inga-129_poor-1,,Inga,129_poor,"jim, ajim",jim,x i m,“pobre hombrecito”,tandioy1978,,,^ j i m $,Inga
Inga-129_poor-2,,Inga,129_poor,"jim, ajim",ajim,a x i m,“pobre hombrecito”,tandioy1978,,,^ a j i m $,Inga
Inga-78_possessive-1,,Inga,78_possessive,yug,yug,j u g,,tandioy1978,,,^ y u g $,Inga
Inga-130_potentialis-1,,Inga,130_potentialis,ngapa,ngapa,n g a p a,"+ kay; voy a llevar, iba a llevar (karquani)",tandioy1978,,,^ n g a p a $,Inga
Inga-81_purposive-1,,Inga,81_purposive,ngapa,ngapa,n g a p a,subordination,tandioy1978,,,^ n g a p a $,Inga
Inga-82_reason-1,,Inga,82_reason,chi,chi,tʃ i,,tandioy1978,,,^ ch i $,Inga
Inga-131_relational-1,,Inga,131_relational,ndi,ndi,n d i,cayandi: al dia siguiente (dia que tiene relación con otro),tandioy1978,,,^ n d i $,Inga
Inga-86_restrictive-1,,Inga,86_restrictive,lla,lla,ʎ a,,tandioy1978,,,^ ll a $,Inga
Inga-132_subordinatorconsequence-1,,Inga,132_subordinatorconsequence,gta,gta,g t a,limitative= bebió hasta que se emborrachó; direct consequence from main verb,tandioy1978,,,^ g t a $,Inga
Inga-90_subordinatoridsub-1,,Inga,90_subordinatoridsub,spa,spa,s p a,,tandioy1978,,,^ s p a $,Inga
Inga-133_subordinatorsametime-1,,Inga,133_subordinatorsametime,hora,hora,o r a,prestado del castellano,tandioy1978,,,^ h o r a $,Inga
Inga-91_suboridnatordiffsub-1,,Inga,91_suboridnatordiffsub,gpi,gpi,x p i,,tandioy1978,,,^ gp i $,Inga
Inga-134_surroundings-1,,Inga,134_surroundings,nig,nig,n i g,,tandioy1978,,,^ n i g $,Inga
Inga-93_translocative-1,,Inga,93_translocative,pu,pu,p u,,tandioy1978,,,^ p u $,Inga
Inga-135_verbcomplement1s-1,,Inga,135_verbcomplement1s,hua,hua,w a,me llevó; complemento del verbo en la primera persona,tandioy1978,,,^ hu a $,Inga
Laraos-1_1object-1,,Laraos,1_1object,wa,wa,w a,,taylor1990,,,^ w a $,Laraos
Laraos-2_1subject2object-1,,Laraos,2_1subject2object,yki,yki,i k i,,taylor1990,,,^ y k i $,Laraos
Laraos-3_1plpossessor-1,,Laraos,3_1plpossessor,nchik,nchik,n tʃ i k,,taylor1990,,,^ n ch i k $,Laraos
Laraos-4_1plverbal-1,,Laraos,4_1plverbal,nchik,nchik,n tʃ i k,,taylor1990,,,^ n ch i k $,Laraos
Laraos-6_1plverbalfuture-1,,Laraos,6_1plverbalfuture,sun,sun,s u n,,taylor1990,,,^ s u n $,Laraos
Laraos-7_1spossessor-1,,Laraos,7_1spossessor,tanta-y,tanta-y,t a n t a + i,,taylor1990,,,^ t a n t a - y $,Laraos
Laraos-8_1ssubject2sobjectfuture-1,,Laraos,8_1ssubject2sobjectfuture,sqayki,sqayki,s q a i k i,,taylor1990,,,^ s q a y k i $,Laraos
Laraos-9_1sverbal-1,,Laraos,9_1sverbal,ka-ni,ka-ni,k a + n i,,taylor1990,,,^ k a - n i $,Laraos
Laraos-10_1sverbalfuture-1,,Laraos,10_1sverbalfuture,saq,saq,s a q,,taylor1990,,,^ s a q $,Laraos
Laraos-13_2spossessor-1,,Laraos,13_2spossessor,yki,yki,i k i,,taylor1990,,,^ y k i $,Laraos
Laraos-15_2sverbal-1,,Laraos,15_2sverbal,nki,nki,n k i,,taylor1990,,,^ n k i $,Laraos
Laraos-17_3spossessor-1,,Laraos,17_3spossessor,n ,n,n,,taylor1990,,,^ n $,Laraos
Laraos-18_3ssubject1plobject-1,,Laraos,18_3ssubject1plobject,wanchik,wanchik,w a n tʃ i k,,taylor1990,,,^ w a n ch i k $,Laraos
Laraos-20_3ssubject2sobject-1,,Laraos,20_3ssubject2sobject,sunki,sunki,s u n k i,,taylor1990,,,^ s u n k i $,Laraos
Laraos-21_3sverbal-1,,Laraos,21_3sverbal,n ,n,n,,taylor1990,,,^ n $,Laraos
Laraos-22_ablative-1,,Laraos,22_ablative,manta,manta,m a n t a,,taylor1990,,,^ m a n t a $,Laraos
Laraos-24_accusative-1,,Laraos,24_accusative,ta ,ta,t a,,taylor1990,,,^ t a $,Laraos
Laraos-25_additive-1,,Laraos,25_additive,pis,pis,p i s,,taylor1990,,,^ p i s $,Laraos
Laraos-26_agentive-1,,Laraos,26_agentive,q,q,q,,taylor1990,,,^ q $,Laraos
Laraos-27_benefactive-1,,Laraos,27_benefactive,paq,paq,p a q,,taylor1990,,,^ p a q $,Laraos
Laraos-28_causative-1,,Laraos,28_causative,chi ,chi,tʃ i,factitivo,taylor1990,,,^ ch i $,Laraos
Laraos-33_continuative-1,,Laraos,33_continuative,raq,raq,ɾ a q,aspectual incompleto,taylor1990,,,^ r a q $,Laraos
Laraos-34_dativeilative-1,,Laraos,34_dativeilative,man,man,m a n,alativo,taylor1990,,,^ m a n $,Laraos
Laraos-35_desirative-1,,Laraos,35_desirative,na,na,n a,,taylor1990,,,^ n a $,Laraos
Laraos-38_discontinuative-1,,Laraos,38_discontinuative,ña,ña,ɲ a,,taylor1990,,,^ ñ a $,Laraos
Laraos-42_durative-1,,Laraos,42_durative,chka,chka,tʃ k a,,taylor1990,,,^ ch k a $,Laraos
Laraos-43_emphatic-1,,Laraos,43_emphatic,ari,ari,a ɾ i,,taylor1990,,,^ a r i $,Laraos
Laraos-43_emphatic-2,,Laraos,43_emphatic,ri,ri,ɾ i,,taylor1990,,,^ r i $,Laraos
Laraos-44_evidentialconjectural-1,,Laraos,44_evidentialconjectural,ĉi ,ĉi,tʂ i,,taylor1990,,,^ ĉ i $,Laraos
Laraos-45_evidentialdirect-1,,Laraos,45_evidentialdirect,mi ,mi,m i,asertivo,taylor1990,,,^ m i $,Laraos
Laraos-48_evidentialreportative-1,,Laraos,48_evidentialreportative,si ,si,s i,Citativo,taylor1990,,,^ s i $,Laraos
Laraos-49_exceptional-1,,Laraos,49_exceptional,yku,yku,i k u,intensivo,taylor1990,,,^ y k u $,Laraos
Laraos-53_genitive-1,,Laraos,53_genitive,pi ,pi,p i,,taylor1990,,,^ p i $,Laraos
Laraos-54_imperative-1,,Laraos,54_imperative,y ,y,i,,taylor1990,,,^ y $,Laraos
Laraos-127_imperative1p-1,,Laraos,127_imperative1p,sun,sun,s u n,,taylor1990,,,^ s u n $,Laraos
Laraos-57_inclusive-1,,Laraos,57_inclusive,ntin,ntin,n t i n,,taylor1990,,,^ n t i n $,Laraos
Laraos-58_infinitive-1,,Laraos,58_infinitive,y ,y,i,,taylor1990,,,^ y $,Laraos
Laraos-59_injunctive-1,,Laraos,59_injunctive,chun,chun,tʃ u n,,taylor1990,,,^ ch u n $,Laraos
Laraos-60_instrumentalcomitative-1,,Laraos,60_instrumentalcomitative,wan,wan,w a n,asociativo,taylor1990,,,^ w a n $,Laraos
Laraos-64_limitative-1,,Laraos,64_limitative,kama,kama,k a m a,,taylor1990,,,^ k a m a $,Laraos
Laraos-65_locative-1,,Laraos,65_locative,ĉaw,ĉaw,tʂ a w,,taylor1990,,,^ ĉ a w $,Laraos
Laraos-69_negation-1,,Laraos,69_negation,chu,chu,tʃ u,,taylor1990,,,^ ch u $,Laraos
Laraos-70_nominalizerna-1,,Laraos,70_nominalizerna,na ,na,n a,Concretizador,taylor1990,,,^ n a $,Laraos
Laraos-74_pasttense-1,,Laraos,74_pasttense,rqu,rqu,ɾ q u,INSTANTANEOUS ,taylor1990,,,^ r q u $,Laraos
Laraos-77_plural-1,,Laraos,77_plural,kuna,kuna,k u n a,,taylor1990,,,^ k u n a $,Laraos
Laraos-189_privative-1,,Laraos,189_privative,nnaq,nnaq,n n a q,-nnaq,taylor1990,,,^ n n a q $,Laraos
Laraos-82_reason-1,,Laraos,82_reason,rayku,rayku,ɾ a i k u,,taylor1990,,,^ r a y k u $,Laraos
Laraos-87_sequential-1,,Laraos,87_sequential,taq,taq,t a q,,taylor1990,,,^ t a q $,Laraos
Laraos-89_subordinatoradverbial-1,,Laraos,89_subordinatoradverbial,stin,stin,s t i n,Gerundio 3,taylor1990,,,^ s t i n $,Laraos
Laraos-90_subordinatoridsub-1,,Laraos,90_subordinatoridsub,r ,r,ɾ,,taylor1990,,,^ r $,Laraos
Laraos-91_suboridnatordiffsub-1,,Laraos,91_suboridnatordiffsub,pti,pti,p t i,CORREFERENCIALIDAD,taylor1990,,,^ p t i $,Laraos
Laraos-92_topic-1,,Laraos,92_topic,qa,qa,q a,,taylor1990,,,^ q a $,Laraos
Laraos-94_uninterruptedaction-1,,Laraos,94_uninterruptedaction,ra ,ra,ɾ a,,taylor1990,,,^ r a $,Laraos
Lincha-Tana-1_1object-1,,Lincha-Tana,1_1object,wa,wa,w a,,shimelman2017,,,^ w a $,Lincha-Tana
Lincha-Tana-2_1subject2object-1,,Lincha-Tana,2_1subject2object,yki,yki,j k i,,shimelman2017,,,^ y k i $,Lincha-Tana
Lincha-Tana-3_1plpossessor-1,,Lincha-Tana,3_1plpossessor,nchik,nchik,n tʃ i k,,shimelman2017,,,^ n ch i k $,Lincha-Tana
Lincha-Tana-4_1plverbal-1,,Lincha-Tana,4_1plverbal,nchik,nchik,n tʃ i k,,shimelman2017,,,^ n ch i k $,Lincha-Tana
Lincha-Tana-5_1plverbalconditional-1,,Lincha-Tana,5_1plverbalconditional,chuwan,chuwan,tʃ u w a n,,shimelman2017,,,^ ch u w a n $,Lincha-Tana
Lincha-Tana-6_1plverbalfuture-1,,Lincha-Tana,6_1plverbalfuture,shun,shun,ʃ u n,,shimelman2017,,,^ sh u n $,Lincha-Tana
Lincha-Tana-7_1spossessor-1,,Lincha-Tana,7_1spossessor,tanta-y,tanta-y,t a n t a + j,,shimelman2017,,,^ t a n t a - y $,Lincha-Tana
Lincha-Tana-8_1ssubject2sobjectfuture-1,,Lincha-Tana,8_1ssubject2sobjectfuture,shqayki,shqayki,ʃ q a j k i,variation between sh and s,shimelman2017,,,^ sh q a y k i $,Lincha-Tana
Lincha-Tana-9_1sverbal-1,,Lincha-Tana,9_1sverbal,ka-ni,ka-ni,k a + n i,,shimelman2017,,,^ k a - n i $,Lincha-Tana
Lincha-Tana-10_1sverbalfuture-1,,Lincha-Tana,10_1sverbalfuture,shaq,shaq,ʃ a q,,shimelman2017,,,^ sh a q $,Lincha-Tana
Lincha-Tana-11_2sconditional-1,,Lincha-Tana,11_2sconditional,waq,waq,w a q,,shimelman2017,,,^ w a q $,Lincha-Tana
Lincha-Tana-12_2sobject-1,,Lincha-Tana,12_2sobject,shu,shu,ʃ u,shu/su,shimelman2017,,,^ sh u $,Lincha-Tana
Lincha-Tana-13_2spossessor-1,,Lincha-Tana,13_2spossessor,yki,yki,j k i,,shimelman2017,,,^ y k i $,Lincha-Tana
Lincha-Tana-14_2ssubject1sobject-1,,Lincha-Tana,14_2ssubject1sobject,wanki,wanki,w a n k i,,shimelman2017,,,^ w a n k i $,Lincha-Tana
Lincha-Tana-15_2sverbal-1,,Lincha-Tana,15_2sverbal,nki,nki,n k i,,shimelman2017,,,^ n k i $,Lincha-Tana
Lincha-Tana-16_3sfuture-1,,Lincha-Tana,16_3sfuture,nqa,nqa,n q a,,shimelman2017,,,^ n q a $,Lincha-Tana
Lincha-Tana-17_3spossessor-1,,Lincha-Tana,17_3spossessor,n,n,n,,shimelman2017,,,^ n $,Lincha-Tana
Lincha-Tana-18_3ssubject1plobject-1,,Lincha-Tana,18_3ssubject1plobject,wanchik,wanchik,w a n tʃ i k,,shimelman2017,,,^ w a n ch i k $,Lincha-Tana
Lincha-Tana-19_3ssubject1sobject-1,,Lincha-Tana,19_3ssubject1sobject,wan,wan,w a n,,shimelman2017,,,^ w a n $,Lincha-Tana
Lincha-Tana-20_3ssubject2sobject-1,,Lincha-Tana,20_3ssubject2sobject,shunki,shunki,ʃ u n k i,,shimelman2017,,,^ sh u n k i $,Lincha-Tana
Lincha-Tana-21_3sverbal-1,,Lincha-Tana,21_3sverbal,n,n,n,,shimelman2017,,,^ n $,Lincha-Tana
Lincha-Tana-22_ablative-1,,Lincha-Tana,22_ablative,paq,paq,p a q,,shimelman2017,,,^ p a q $,Lincha-Tana
Lincha-Tana-23_accompaniment-1,,Lincha-Tana,23_accompaniment,"shi,si",shi,ʃ i,,shimelman2017,,,^ sh i $,Lincha-Tana
Lincha-Tana-23_accompaniment-2,,Lincha-Tana,23_accompaniment,"shi,si",si,s i,,shimelman2017,,,^ s i $,Lincha-Tana
Lincha-Tana-24_accusative-1,,Lincha-Tana,24_accusative,ta,ta,t a,,shimelman2017,,,^ t a $,Lincha-Tana
Lincha-Tana-25_additive-1,,Lincha-Tana,25_additive,"pis,s",pis,p i s,,shimelman2017,,,^ p i s $,Lincha-Tana
Lincha-Tana-25_additive-2,,Lincha-Tana,25_additive,"pis,s",s,s,,shimelman2017,,,^ s $,Lincha-Tana
Lincha-Tana-26_agentive-1,,Lincha-Tana,26_agentive,q,q,q,,shimelman2017,,,^ q $,Lincha-Tana
Lincha-Tana-27_benefactive-1,,Lincha-Tana,27_benefactive,paq,paq,p a q,,shimelman2017,,,^ p a q $,Lincha-Tana
Lincha-Tana-28_causative-1,,Lincha-Tana,28_causative,chi,chi,tʃ i,,shimelman2017,,,^ ch i $,Lincha-Tana
Lincha-Tana-29_certainty-1,,Lincha-Tana,29_certainty,puni,puni,p u n i,,shimelman2017,,,^ p u n i $,Lincha-Tana
Lincha-Tana-30_cislocative-1,,Lincha-Tana,30_cislocative,mu,mu,m u,,shimelman2017,,,^ m u $,Lincha-Tana
Lincha-Tana-31_comparative-1,,Lincha-Tana,31_comparative,hina,hina,h i n a,,shimelman2017,,,^ h i n a $,Lincha-Tana
Lincha-Tana-32_conditional-1,,Lincha-Tana,32_conditional,man,man,m a n,,shimelman2017,,,^ m a n $,Lincha-Tana
Lincha-Tana-33_continuative-1,,Lincha-Tana,33_continuative,raq,raq,ɾ a q,,shimelman2017,,,^ r a q $,Lincha-Tana
Lincha-Tana-34_dativeilative-1,,Lincha-Tana,34_dativeilative,man,man,m a n,,shimelman2017,,,^ m a n $,Lincha-Tana
Lincha-Tana-35_desirative-1,,Lincha-Tana,35_desirative,naya,naya,n a j a,,shimelman2017,,,^ n a y a $,Lincha-Tana
Lincha-Tana-36_detransitivizer-1,,Lincha-Tana,36_detransitivizer,raya,raya,ɾ a j a,,shimelman2017,,,^ r a y a $,Lincha-Tana
